"","RTIID","GID","JURISID","COUNTY","NAME","YEAR","CITY","STATE","ZIP","STATEFIPS","CNTYCODE","STRATUM","FINALWT","DESIGNWT","CLASS","STATUS","CONFPOPJUNE","CONFPOPJUNE_FLAG","CONFPOP","CONFPOP_FLAG","NCONPOP","NCONPOP_FLAG","TOTPOP","TOTPOP_FLAG","WEEK","WEEK_FLAG","WEEKN","WEEKN_FLAG","NONCITZ","NONCITZ_FLAG","ADULTM","ADULTM_FLAG","ADULTF","ADULTF_FLAG","JUVM","JUVM_FLAG","JUVF","JUVF_FLAG","TOTGENDER","TOTGENDER_FLAG","ADLTJUV","ADLTJUV_FLAG","CONV","CONV_FLAG","UNCONV","UNCONV_FLAG","TOTCONVSTATUS","TOTCONVSTATUS_FLAG","FELONY","FELONY_FLAG","MISD","MISD_FLAG","OTHEROFFSPEC","OTHEROFF","OTHEROFF_FLAG","TOTOFF","TOTOFF_FLAG","WHITE","WHITE_FLAG","BLACK","BLACK_FLAG","HISP","HISP_FLAG","AIAN","AIAN_FLAG","ASIAN","ASIAN_FLAG","NHOPI","NHOPI_FLAG","TWORACE","TWORACE_FLAG","OTHERRACESPEC","OTHERRACE","OTHERRACE_FLAG","RACEDK","RACEDK_FLAG","RACETOTAL","RACETOTAL_FLAG","MARSHALS","MARSHALS_FLAG","BOP","BOP_FLAG","ICE","ICE_FLAG","BIA","BIA_FLAG","OTHERFEDSPEC","OTHERFED","OTHERFED_FLAG","INSTATEPRIS","INSTATEPRIS_FLAG","OUTSTATEPRIS","OUTSTATEPRIS_FLAG","TRIBAL","TRIBAL_FLAG","INSTATEJAIL","INSTATEJAIL_FLAG","OUTSTATEJAIL","OUTSTATEJAIL_FLAG","OTHERHOLDTOT","OTHERHOLDTOT_FLAG","PEAKDATE","PEAKPOP","PEAKPOP_FLAG","ADPM","ADPM_FLAG","ADPF","ADPF_FLAG","ADP","ADP_FLAG","RATED","RATED_FLAG","ADMISM","ADMISM_FLAG","ADMISF","ADMISF_FLAG","ADMIS","ADMIS_FLAG","RELEASEM","RELEASEM_FLAG","RELEASEF","RELEASEF_FLAG","RELEASE","RELEASE_FLAG","EMONITOR","EMONITOR_FLAG","HOMEDETN","HOMEDETN_FLAG","COMMSRV","COMMSRV_FLAG","DAYREPORT","DAYREPORT_FLAG","PRETRIAL","PRETRIAL_FLAG","ALTWORK","ALTWORK_FLAG","TREATMENT","TREATMENT_FLAG","OTRNONCONFSPEC","OTRNONCONF","OTRNONCONF_FLAG","NONCONFD","NONCONFD_FLAG","CORRSTAFF","CORRSTAFF_FLAG","CORRSTAFFM","CORRSTAFFM_FLAG","CORRSTAFFF","CORRSTAFFF_FLAG","OTHERSTAFF","OTHERSTAFF_FLAG","OTHERSTAFFM","OTHERSTAFFM_FLAG","OTHERSTAFFF","OTHERSTAFFF_FLAG","TOTALSTAFF","TOTALSTAFF_FLAG"
"205",10956468,"111094094061000000000","111094094","MCDUFFIE COUNTY                                                             ","MCDUFFIE COUNTY SHERIFFS OFFICE                                                                     ",2016,"THOMSON                 ","(11) GA","30824     ","13","13189","(09) 9: 40 =< adp < 103 & juv = 0",9.29508197,9,19,"(1) Respondent",93,"(0) Reported",76,"(0) Reported",0,"(0) Reported",76,"(0) Reported","(0) No","(0) Reported",NA,NA,1,"(1) Estimated by respondent",64,"(0) Reported",12,"(0) Reported",0,"(0) Reported",0,"(0) Reported",76,"(0) Reported",0,"(0) Reported",10,"(1) Estimated by respondent",66,"(0) Reported",76,"(0) Reported",46,"(1) Estimated by respondent",30,"(1) Estimated by respondent","                                                  ",0,"(0) Reported",76,"(0) Reported",33,"(1) Estimated by respondent",40,"(1) Estimated by respondent",2,"(1) Estimated by respondent",0,"(1) Estimated by respondent",0,"(1) Estimated by respondent",0,"(1) Estimated by respondent",1,"(1) Estimated by respondent","                                   ",0,"(1) Estimated by respondent",0,"(1) Estimated by respondent",76,"(0) Reported",4,"(1) Estimated by respondent",0,"(1) Estimated by respondent",0,"(1) Estimated by respondent",0,"(1) Estimated by respondent","                                 ",0,"(0) Reported",3,"(1) Estimated by respondent",0,"(1) Estimated by respondent",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",7,"(1) Estimated by respondent",2,94,"(0) Reported",73,"(1) Estimated by respondent",13,"(1) Estimated by respondent",86,"(1) Estimated by respondent",218,"(0) Reported",1230,"(1) Estimated by respondent",371,"(1) Estimated by respondent",1601,"(1) Estimated by respondent",1230,"(1) Estimated by respondent",371,"(1) Estimated by respondent",1601,"(1) Estimated by respondent",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                                ",0,"(0) Reported",0,"(0) Reported",15,"(1) Estimated by respondent",7,"(1) Estimated by respondent",8,"(1) Estimated by respondent",1,"(1) Estimated by respondent",1,"(0) Reported",0,"(0) Reported",16,"(0) Reported"
"206",10956484,"111112112061000000000","111112112","PICKENS COUNTY                                                              ","PICKENS COUNTY SHERIFF OFFICE                                                                       ",2016,"JASPER                  ","(11) GA","30143     ","13","13227","(09) 9: 40 =< adp < 103 & juv = 0",9.29508197,9,19,"(1) Respondent",130,"(1) Estimated by respondent",132,"(1) Estimated by respondent",0,"(1) Estimated by respondent",132,"(1) Estimated by respondent","(0) No","(0) Reported",NA,NA,1,"(1) Estimated by respondent",109,"(0) Reported",22,"(0) Reported",1,"(0) Reported",0,"(0) Reported",132,"(1) Estimated by respondent",1,"(1) Estimated by respondent",0,"(0) Reported",132,"(0) Reported",132,"(1) Estimated by respondent",82,"(1) Estimated by respondent",50,"(1) Estimated by respondent","                                                  ",0,"(0) Reported",132,"(1) Estimated by respondent",99,"(1) Estimated by respondent",32,"(1) Estimated by respondent",1,"(1) Estimated by respondent",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                   ",0,"(0) Reported",0,"(0) Reported",132,"(1) Estimated by respondent",0,"(0) Reported",0,"(0) Reported",1,"(1) Estimated by respondent",0,"(0) Reported","                                 ",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",131,"(1) Estimated by respondent",0,"(0) Reported",132,"(1) Estimated by respondent",31,132,"(1) Estimated by respondent",109,"(1) Estimated by respondent",22,"(1) Estimated by respondent",131,"(1) Estimated by respondent",150,"(0) Reported",1581,"(0) Reported",579,"(0) Reported",2160,"(0) Reported",1558,"(0) Reported",568,"(0) Reported",2126,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                                ",0,"(0) Reported",0,"(1) Estimated by respondent",21,"(1) Estimated by respondent",19,"(1) Estimated by respondent",2,"(1) Estimated by respondent",1,"(1) Estimated by respondent",0,"(1) Estimated by respondent",1,"(1) Estimated by respondent",22,"(0) Reported"
"207",10956486,"111114114061000000000","111114114","PIKE COUNTY                                                                 ","PIKE COUNTY SHERIFFS OFFICE                                                                         ",2016,"ZEBULON                 ","(11) GA","30295     ","13","13231","(05) 5: 0 =< adp < 79 & juv >0",7.41666651,7.41666651,16,"(1) Respondent",30,"(0) Reported",25,"(1) Estimated by respondent",0,"(0) Reported",25,"(1) Estimated by respondent","(1) Yes","(0) Reported",1,"(0) Reported",0,"(0) Reported",20,"(0) Reported",5,"(0) Reported",0,"(0) Reported",0,"(0) Reported",25,"(1) Estimated by respondent",0,"(0) Reported",4,"(0) Reported",21,"(0) Reported",25,"(1) Estimated by respondent",23,"(0) Reported",2,"(0) Reported","                                                  ",0,"(0) Reported",25,"(1) Estimated by respondent",18,"(0) Reported",7,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                   ",0,"(0) Reported",0,"(0) Reported",25,"(1) Estimated by respondent",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                 ",0,"(0) Reported",7,"(1) Estimated by respondent",0,"(0) Reported",0,"(0) Reported",6,"(1) Estimated by respondent",0,"(0) Reported",13,"(0) Reported",10,25,"(0) Reported",20,"(1) Estimated by respondent",5,"(1) Estimated by respondent",25,"(1) Estimated by respondent",30,"(0) Reported",639,"(0) Reported",130,"(0) Reported",769,"(0) Reported",610,"(0) Reported",128,"(0) Reported",738,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                                ",0,"(0) Reported",0,"(0) Reported",12,"(0) Reported",12,"(0) Reported",0,"(0) Reported",5,"(0) Reported",4,"(0) Reported",1,"(0) Reported",17,"(0) Reported"
"208",10956491,"111120120061000000000","111120120","RANDOLPH COUNTY                                                             ","RANDOLPH COUNTY SHERIFFS OFFICE                                                                     ",2016,"CUTHBERT                ","(11) GA","39840     ","13","13243","(05) 5: 0 =< adp < 79 & juv >0",7.41666651,7.41666651,16,"(1) Respondent",65,"(0) Reported",65,"(1) Estimated by respondent",65,"(1) Estimated by respondent",130,"(1) Estimated by respondent","(1) Yes","(0) Reported",5,"(1) Estimated by respondent",0,"(1) Estimated by respondent",55,"(0) Reported",5,"(0) Reported",2,"(0) Reported",3,"(0) Reported",65,"(1) Estimated by respondent",0,"(0) Reported",50,"(0) Reported",15,"(0) Reported",65,"(1) Estimated by respondent",40,"(1) Estimated by respondent",20,"(1) Estimated by respondent","5                                                 ",5,"(0) Reported",65,"(1) Estimated by respondent",10,"(0) Reported",20,"(0) Reported",10,"(0) Reported",5,"(0) Reported",5,"(0) Reported",2,"(0) Reported",5,"(0) Reported","5                                  ",5,"(0) Reported",3,"(0) Reported",65,"(1) Estimated by respondent",10,"(0) Reported",5,"(0) Reported",5,"(0) Reported",5,"(0) Reported","5                                ",5,"(0) Reported",5,"(0) Reported",5,"(0) Reported",5,"(0) Reported",10,"(0) Reported",10,"(0) Reported",65,"(0) Reported",15,65,"(0) Reported",35,"(0) Reported",30,"(0) Reported",65,"(0) Reported",65,"(1) Estimated by respondent",50,"(1) Estimated by respondent",50,"(1) Estimated by respondent",100,"(1) Estimated by respondent",10,"(0) Reported",15,"(0) Reported",25,"(0) Reported",20,"(0) Reported",10,"(0) Reported",5,"(0) Reported",5,"(0) Reported",5,"(0) Reported",5,"(0) Reported",5,"(0) Reported","10                                              ",10,"(0) Reported",65,"(1) Estimated by respondent",30,"(0) Reported",15,"(0) Reported",15,"(0) Reported",20,"(0) Reported",10,"(0) Reported",10,"(0) Reported",50,"(0) Reported"
"209",10958817,"111124124060100000000","111124124","SCREVEN COUNTY                                                              ","SCREVEN COUNTY PRISON                                                                               ",2016,"SYLVANIA                ","(11) GA","30467     ","13","13251","(01) 1: certainty jails: large jails and california jails",1.0546875,1,7,"(1) Respondent",142,"(0) Reported",116,"(0) Reported",0,"(0) Reported",116,"(0) Reported","(0) No","(0) Reported",NA,NA,0,"(0) Reported",116,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",116,"(0) Reported",0,"(0) Reported",116,"(0) Reported",0,"(0) Reported",116,"(0) Reported",116,"(0) Reported",0,"(0) Reported","                                                  ",0,"(0) Reported",116,"(0) Reported",22,"(0) Reported",93,"(0) Reported",1,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                   ",0,"(0) Reported",0,"(0) Reported",116,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                 ",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",1,129,"(0) Reported",138,"(0) Reported",0,"(0) Reported",138,"(0) Reported",148,"(0) Reported",174,"(0) Reported",0,"(0) Reported",174,"(0) Reported",61,"(0) Reported",0,"(0) Reported",61,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                                ",0,"(0) Reported",0,"(0) Reported",15,"(0) Reported",13,"(0) Reported",2,"(0) Reported",3,"(0) Reported",1,"(0) Reported",2,"(0) Reported",18,"(0) Reported"
"210",10956494,"111124124061000000000","111124124","SCREVEN COUNTY                                                              ","SCREVEN COUNTY SHERIFFS OFFICE                                                                      ",2016,"SYLVANIA                ","(11) GA","30467     ","13","13251","(01) 1: certainty jails: large jails and california jails",1.0546875,1,7,"(1) Respondent",57,"(0) Reported",38,"(0) Reported",0,"(0) Reported",38,"(0) Reported","(1) Yes","(0) Reported",4,"(0) Reported",0,"(0) Reported",34,"(0) Reported",4,"(0) Reported",0,"(0) Reported",0,"(0) Reported",38,"(0) Reported",0,"(0) Reported",8,"(0) Reported",30,"(0) Reported",38,"(0) Reported",26,"(1) Estimated by respondent",12,"(1) Estimated by respondent","                                                  ",0,"(0) Reported",38,"(0) Reported",18,"(0) Reported",20,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                   ",0,"(0) Reported",0,"(0) Reported",38,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                 ",0,"(0) Reported",6,"(0) Reported",0,"(0) Reported",0,"(0) Reported",8,"(0) Reported",0,"(0) Reported",14,"(0) Reported",31,38,"(1) Estimated by respondent",50,"(1) Estimated by respondent",5,"(1) Estimated by respondent",55,"(1) Estimated by respondent",247,"(0) Reported",841,"(0) Reported",190,"(0) Reported",1031,"(0) Reported",785,"(1) Estimated by respondent",180,"(1) Estimated by respondent",965,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                                ",0,"(0) Reported",0,"(0) Reported",12,"(0) Reported",3,"(0) Reported",9,"(0) Reported",5,"(0) Reported",3,"(0) Reported",2,"(0) Reported",17,"(0) Reported"
"211",10956497,"111126126061000000000","111126126","SPALDING COUNTY                                                             ","SPALDING COUNTY SHERIFFS OFFICE                                                                     ",2016,"GRIFFIN                 ","(11) GA","30224     ","13","13255","(01) 1: certainty jails: large jails and california jails",1.05357143,1,8,"(1) Respondent",486,"(0) Reported",422,"(1) Estimated by respondent",0,"(0) Reported",422,"(1) Estimated by respondent","(0) No","(0) Reported",NA,NA,4,"(0) Reported",348,"(1) Estimated by respondent",74,"(1) Estimated by respondent",0,"(1) Estimated by respondent",0,"(1) Estimated by respondent",422,"(1) Estimated by respondent",0,"(0) Reported",108,"(1) Estimated by respondent",314,"(1) Estimated by respondent",422,"(1) Estimated by respondent",337,"(0) Reported",72,"(0) Reported","Child Support County Ordinance                    ",13,"(0) Reported",422,"(1) Estimated by respondent",186,"(0) Reported",226,"(0) Reported",7,"(0) Reported",1,"(0) Reported",1,"(0) Reported",0,"(0) Reported",1,"(0) Reported","                                   ",0,"(0) Reported",0,"(0) Reported",422,"(1) Estimated by respondent",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                 ",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",12,457,"(0) Reported",338,"(0) Reported",66,"(0) Reported",404,"(0) Reported",366,"(1) Estimated by respondent",3000,"(1) Estimated by respondent",1719,"(1) Estimated by respondent",4719,"(1) Estimated by respondent",3000,"(1) Estimated by respondent",1678,"(1) Estimated by respondent",4678,"(1) Estimated by respondent",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                                ",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported"
"212",10956496,"111126126060100000000","111126126","SPALDING COUNTY                                                             ","SPALDING COUNTY CORRECTIONAL INSTITUTION                                                            ",2016,"GRIFFIN                 ","(11) GA","30224     ","13","13255","(01) 1: certainty jails: large jails and california jails",1.05357143,1,8,"(1) Respondent",384,"(0) Reported",384,"(0) Reported",0,"(0) Reported",384,"(0) Reported","(0) No","(0) Reported",NA,NA,1,"(0) Reported",384,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",384,"(0) Reported",0,"(0) Reported",384,"(0) Reported",0,"(0) Reported",384,"(0) Reported",384,"(0) Reported",0,"(0) Reported","                                                  ",0,"(0) Reported",384,"(0) Reported",169,"(0) Reported",208,"(0) Reported",7,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                   ",0,"(0) Reported",0,"(0) Reported",384,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                 ",0,"(0) Reported",384,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",384,"(0) Reported",13,384,"(0) Reported",374,"(0) Reported",0,"(0) Reported",374,"(0) Reported",384,"(0) Reported",208,"(1) Estimated by respondent",0,"(0) Reported",208,"(0) Reported",97,"(1) Estimated by respondent",0,"(0) Reported",97,"(1) Estimated by respondent",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                                ",0,"(0) Reported",0,"(0) Reported",77,"(0) Reported",62,"(0) Reported",15,"(0) Reported",10,"(0) Reported",4,"(0) Reported",6,"(0) Reported",87,"(0) Reported"
"213",10956499,"111129129060100000000","111129129","SUMTER COUNTY                                                               ","SUMTER COUNTY CORRECTIONAL INSTITUTE                                                                ",2016,"AMERICUS                ","(11) GA","31719     ","13","13261","(07) 7: 227 =< adp < 750 & juv = 0",1.30404508,1.27884614,17,"(1) Respondent",345,"(1) Estimated by respondent",349,"(1) Estimated by respondent",0,"(0) Reported",349,"(0) Reported","(0) No","(0) Reported",NA,NA,0,"(1) Estimated by respondent",349,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",349,"(1) Estimated by respondent",0,"(0) Reported",349,"(1) Estimated by respondent",0,"(0) Reported",349,"(1) Estimated by respondent",349,"(0) Reported",0,"(0) Reported","                                                  ",0,"(0) Reported",349,"(1) Estimated by respondent",46,"(0) Reported",300,"(0) Reported",2,"(0) Reported",0,"(0) Reported",1,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                   ",0,"(0) Reported",0,"(0) Reported",349,"(1) Estimated by respondent",0,"(1) Estimated by respondent",0,"(1) Estimated by respondent",0,"(1) Estimated by respondent",0,"(1) Estimated by respondent","                                 ",0,"(1) Estimated by respondent",349,"(1) Estimated by respondent",0,"(1) Estimated by respondent",0,"(1) Estimated by respondent",0,"(1) Estimated by respondent",0,"(1) Estimated by respondent",349,"(0) Reported",22,350,"(1) Estimated by respondent",345,"(1) Estimated by respondent",0,"(1) Estimated by respondent",345,"(1) Estimated by respondent",350,"(0) Reported",282,"(1) Estimated by respondent",0,"(0) Reported",282,"(0) Reported",206,"(1) Estimated by respondent",0,"(0) Reported",206,"(1) Estimated by respondent",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                                ",0,"(0) Reported",0,"(0) Reported",30,"(1) Estimated by respondent",20,"(1) Estimated by respondent",10,"(1) Estimated by respondent",5,"(1) Estimated by respondent",1,"(1) Estimated by respondent",4,"(1) Estimated by respondent",35,"(0) Reported"
"214",10956500,"111129129061000000000","111129129","SUMTER COUNTY                                                               ","SUMTER COUNTY SHERIFF'S OFFICE                                                                      ",2016,"AMERICUS                ","(11) GA","31719     ","13","13261","(07) 7: 227 =< adp < 750 & juv = 0",1.30404508,1.27884614,17,"(1) Respondent",170,"(1) Estimated by respondent",170,"(1) Estimated by respondent",0,"(0) Reported",170,"(1) Estimated by respondent","(0) No","(0) Reported",NA,NA,5,"(1) Estimated by respondent",144,"(1) Estimated by respondent",26,"(1) Estimated by respondent",0,"(0) Reported",0,"(0) Reported",170,"(1) Estimated by respondent",0,"(0) Reported",15,"(1) Estimated by respondent",155,"(1) Estimated by respondent",170,"(1) Estimated by respondent",135,"(1) Estimated by respondent",35,"(1) Estimated by respondent","                                                  ",0,"(1) Estimated by respondent",170,"(1) Estimated by respondent",40,"(1) Estimated by respondent",100,"(1) Estimated by respondent",30,"(1) Estimated by respondent",0,"(1) Estimated by respondent",0,"(1) Estimated by respondent",0,"(1) Estimated by respondent",0,"(1) Estimated by respondent","                                   ",0,"(1) Estimated by respondent",0,"(1) Estimated by respondent",170,"(1) Estimated by respondent",15,"(1) Estimated by respondent",0,"(1) Estimated by respondent",5,"(1) Estimated by respondent",0,"(1) Estimated by respondent","                                 ",0,"(1) Estimated by respondent",150,"(1) Estimated by respondent",0,"(1) Estimated by respondent",0,"(1) Estimated by respondent",0,"(1) Estimated by respondent",0,"(1) Estimated by respondent",170,"(1) Estimated by respondent",15,174,"(1) Estimated by respondent",150,"(1) Estimated by respondent",20,"(1) Estimated by respondent",170,"(1) Estimated by respondent",260,"(1) Estimated by respondent",1100,"(1) Estimated by respondent",300,"(1) Estimated by respondent",1400,"(1) Estimated by respondent",1100,"(1) Estimated by respondent",300,"(1) Estimated by respondent",1400,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                                ",0,"(0) Reported",0,"(0) Reported",44,"(1) Estimated by respondent",30,"(1) Estimated by respondent",14,"(1) Estimated by respondent",2,"(1) Estimated by respondent",0,"(1) Estimated by respondent",2,"(1) Estimated by respondent",46,"(0) Reported"
